Insert Index;Insert Time (ms);Insert Operation Count;Search Index;Contains Time (ms);Contains Operation Count;Delete Time (ms);Delete Operations Count
9387;1100;74;;;;;
9388;1300;89;;;;;
9389;1200;67;;;;;
9390;900;67;;;;;
9391;1100;64;;;;;
9392;1000;64;;;;;
9393;1200;102;;;;;
9394;800;60;;;;;
9395;1000;86;;;;;
9396;900;66;;;;;
9397;1200;96;;;;;
9398;1200;96;;;;;
9399;1200;85;;;;;
9400;800;80;;;;;
9401;900;50;;;;;
9402;1100;60;;;;;
9403;800;52;;;;;
9404;1000;64;;;;;
9405;1700;128;;;;;
9406;1000;73;;;;;
9407;1400;65;;;;;
9408;1000;66;;;;;
9409;900;55;;;;;
9410;900;80;;;;;
9411;1000;72;;;;;
9412;1200;86;;;;;
9413;1100;125;;;;;
9414;900;58;;;;;
9415;1200;88;;;;;
9416;1000;65;;;;;
9417;900;87;;;;;
9418;900;66;;;;;
9419;1000;66;;;;;
9420;1100;81;;;;;
9421;700;61;;;;;
9422;900;81;;;;;
9423;1200;60;;;;;
9424;1200;52;;;;;
9425;1000;75;;;;;
9426;1200;95;;;;;
9427;900;66;;;;;
9428;1200;76;;;;;
9429;1300;72;;;;;
9430;1000;84;;;;;
9431;1100;80;;;;;
9432;1100;74;;;;;
9433;700;58;;;;;
9434;700;91;;;;;
9435;1600;163;;;;;
9436;1000;88;;;;;
9437;1200;108;;;;;
9438;800;60;;;;;
9439;1100;65;;;;;
9440;2200;80;;;;;
9441;1200;97;;;;;
9442;1300;76;;;;;
9443;900;69;;;;;
9444;1200;73;;;;;
9445;1100;83;;;;;
9446;1400;113;;;;;
9447;1000;91;;;;;
9448;1000;73;;;;;
9449;1500;134;;;;;
9450;1000;89;;;;;
9451;1300;82;;;;;
9452;1500;162;;;;;
9453;900;61;;;;;
9454;1200;95;;;;;
9455;1100;70;;;;;
9456;800;97;;;;;
9457;1400;110;;;;;
9458;1200;96;;;;;
9459;900;80;;;;;
9460;1300;117;;;;;
9461;1500;85;;;;;
9462;1000;64;;;;;
9463;1400;80;;;;;
9464;1100;104;;;;;
9465;1000;84;;;;;
9466;1200;94;;;;;
9467;900;58;;;;;
9468;1200;72;;;;;
9469;1300;80;;;;;
9470;1100;70;;;;;
9471;1000;66;;;;;
9472;1000;69;;;;;
9473;1000;66;;;;;
9474;1100;75;;;;;
9475;1300;99;;;;;
9476;1000;68;;;;;
9477;1200;66;;;;;
9478;1000;68;;;;;
9479;1200;107;;;;;
9480;1000;62;;;;;
9481;900;77;;;;;
9482;1100;82;;;;;
9483;1000;66;;;;;
9484;1100;60;;;;;
9485;1300;70;;;;;
9486;900;71;;;;;
9487;1200;61;;;;;
9488;1000;72;;;;;
9489;1200;137;;;;;
9490;900;70;;;;;
9491;1200;72;;;;;
9492;800;70;;;;;
9493;700;70;;;;;
9494;1200;87;;;;;
9495;1100;82;;;;;
9496;1100;65;;;;;
9497;1200;78;;;;;
9498;800;77;;;;;
9499;1000;84;;;;;
9500;1400;106;;;;;
9501;900;66;;;;;
9502;1200;66;;;;;
9503;1100;95;;;;;
9504;900;70;;;;;
9505;1100;88;;;;;
9506;900;66;;;;;
9507;1100;73;;;;;
9508;1100;66;;;;;
9509;1100;77;;;;;
9510;1100;65;;;;;
9511;900;80;;;;;
9512;1000;75;;;;;
9513;900;63;;;;;
9514;800;58;;;;;
9515;900;73;;;;;
9516;1200;75;;;;;
9517;1200;79;;;;;
9518;1200;63;;;;;
9519;1200;65;;;;;
9520;1700;73;;;;;
9521;1100;65;;;;;
9522;1400;104;;;;;
9523;1200;64;;;;;
9524;1200;81;;;;;
9525;1800;98;;;;;
9526;1100;64;;;;;
9527;1200;83;;;;;
9528;1100;77;;;;;
9529;800;69;;;;;
9530;800;61;;;;;
9531;1000;62;;;;;
9532;1200;89;;;;;
9533;1000;73;;;;;
9534;900;67;;;;;
9535;1500;99;;;;;
9536;1200;99;;;;;
9537;1300;54;;;;;
9538;1700;82;;;;;
9539;1100;67;;;;;
9540;1500;50;;;;;
9541;800;62;;;;;
9542;1000;102;;;;;
9543;1100;80;;;;;
9544;1000;68;;;;;
9545;1100;84;;;;;
9546;1100;69;;;;;
9547;1100;79;;;;;
9548;1500;118;;;;;
9549;1000;85;;;;;
9550;800;61;;;;;
9551;900;52;;;;;
9552;1400;94;;;;;
9553;1200;101;;;;;
9554;1300;74;;;;;
9555;1000;65;;;;;
9556;800;67;;;;;
9557;1100;118;;;;;
9558;1100;77;;;;;
9559;800;56;;;;;
9560;1100;92;;;;;
9561;1000;80;;;;;
9562;800;48;;;;;
9563;1000;95;;;;;
9564;1200;67;;;;;
9565;1200;76;;;;;
9566;1800;118;;;;;
9567;1000;76;;;;;
9568;1000;80;;;;;
9569;1300;104;;;;;
9570;1000;65;;;;;
9571;1000;54;;;;;
9572;1200;94;;;;;
9573;1200;64;;;;;
9574;1100;60;;;;;
9575;900;54;;;;;
9576;900;65;;;;;
9577;1800;99;;;;;
9578;800;79;;;;;
9579;500;62;;;;;
9580;1400;110;;;;;
9581;1300;108;;;;;
9582;1200;85;;;;;
9583;1300;82;;;;;
9584;900;77;;;;;
9585;800;60;;;;;
9586;1300;103;;;;;
9587;800;71;;;;;
9588;1000;68;;;;;
9589;800;60;;;;;
9590;700;71;;;;;
9591;700;66;;;;;
9592;1100;60;;;;;
9593;1000;80;;;;;
9594;1100;70;;;;;
9595;1000;77;;;;;
9596;1200;85;;;;;
9597;900;77;;;;;
9598;2500;68;;;;;
9599;900;85;;;;;
9600;1100;72;;;;;
9601;900;48;;;;;
9602;900;78;;;;;
9603;1000;60;;;;;
9604;1400;127;;;;;
9605;1100;65;;;;;
9606;1000;66;;;;;
9607;1300;72;;;;;
9608;1400;118;;;;;
9609;800;64;;;;;
9610;1500;84;;;;;
9611;1200;89;;;;;
9612;1200;91;;;;;
9613;800;67;;;;;
9614;1100;80;;;;;
9615;1600;90;;;;;
9616;1300;96;;;;;
9617;1000;77;;;;;
9618;1100;88;;;;;
9619;1000;66;;;;;
9620;1000;78;;;;;
9621;1000;61;;;;;
9622;600;70;;;;;
9623;1200;58;;;;;
9624;1100;85;;;;;
9625;900;79;;;;;
9626;1100;107;;;;;
9627;800;66;;;;;
9628;900;66;;;;;
9629;1000;61;;;;;
9630;1100;90;;;;;
9631;1300;61;;;;;
9632;1000;107;;;;;
9633;800;93;;;;;
9634;1000;61;;;;;
9635;1100;75;;;;;
9636;1600;122;;;;;
9637;1100;101;;;;;
9638;1100;88;;;;;
9639;1100;115;;;;;
9640;1000;73;;;;;
9641;1400;114;;;;;
9642;1100;87;;;;;
9643;1200;76;;;;;
9644;900;65;;;;;
9645;700;93;;;;;
9646;1300;77;;;;;
9647;1700;74;;;;;
9648;900;61;;;;;
9649;1100;71;;;;;
9650;900;57;;;;;
9651;1100;60;;;;;
9652;1400;70;;;;;
9653;1200;80;;;;;
9654;900;69;;;;;
9655;1300;109;;;;;
9656;1200;107;;;;;
9657;1100;93;;;;;
9658;900;63;;;;;
9659;1000;54;;;;;
9660;2400;82;;;;;
9661;700;94;;;;;
9662;1700;112;;;;;
9663;1200;88;;;;;
9664;1300;110;;;;;
9665;1100;71;;;;;
9666;900;60;;;;;
9667;1600;62;;;;;
9668;1000;66;;;;;
9669;1400;70;;;;;
9670;1000;81;;;;;
9671;800;56;;;;;
9672;1100;92;;;;;
9673;900;60;;;;;
9674;1200;78;;;;;
9675;1200;75;;;;;
9676;1200;81;;;;;
9677;1100;74;;;;;
9678;1100;64;;;;;
9679;900;61;;;;;
9680;900;67;;;;;
9681;1200;72;;;;;
9682;1300;67;;;;;
9683;900;57;;;;;
9684;900;67;;;;;
9685;1000;75;;;;;
9686;1100;65;;;;;
9687;1700;56;;;;;
9688;1500;91;;;;;
9689;900;50;;;;;
9690;900;97;;;;;
9691;1300;69;;;;;
9692;1500;93;;;;;
9693;900;60;;;;;
9694;1400;122;;;;;
9695;700;63;;;;;
9696;800;71;;;;;
9697;1400;127;;;;;
9698;700;54;;;;;
9699;1000;64;;;;;
9700;800;58;;;;;
9701;1100;68;;;;;
9702;700;75;;;;;
9703;1200;95;;;;;
9704;900;67;;;;;
9705;1300;92;;;;;
9706;1400;102;;;;;
9707;1100;94;;;;;
9708;1300;72;;;;;
9709;1000;73;;;;;
9710;1800;96;;;;;
9711;1100;62;;;;;
9712;1600;91;;;;;
9713;1400;86;;;;;
9714;1300;68;;;;;
9715;1100;91;;;;;
9716;700;81;;;;;
9717;1000;73;;;;;
9718;900;61;;;;;
9719;900;64;;;;;
9720;1300;68;;;;;
9721;1100;81;;;;;
9722;800;61;;;;;
9723;1200;100;;;;;
9724;1300;90;;;;;
9725;1300;106;;;;;
9726;1100;89;;;;;
9727;1200;97;;;;;
9728;2100;59;;;;;
9729;1200;81;;;;;
9730;1000;48;;;;;
9731;1300;79;;;;;
9732;1100;78;;;;;
9733;1100;67;;;;;
9734;1500;73;;;;;
9735;900;61;;;;;
9736;1000;79;;;;;
9737;1100;72;;;;;
9738;900;74;;;;;
9739;1100;83;;;;;
9740;1100;63;;;;;
9741;1000;69;;;;;
9742;1000;88;;;;;
9743;700;70;;;;;
9744;900;83;;;;;
9745;1300;80;;;;;
9746;1300;103;;;;;
9747;900;58;;;;;
9748;1300;92;;;;;
9749;1200;74;;;;;
9750;1000;90;;;;;
9751;1500;74;;;;;
9752;1100;64;;;;;
9753;900;68;;;;;
9754;1200;58;;;;;
9755;1100;75;;;;;
9756;1000;64;;;;;
9757;1200;84;;;;;
9758;900;56;;;;;
9759;900;60;;;;;
9760;700;62;;;;;
9761;2900;99;;;;;
9762;1200;76;;;;;
9763;800;59;;;;;
9764;1400;119;;;;;
9765;1100;66;;;;;
9766;1500;64;;;;;
9767;900;75;;;;;
9768;1000;71;;;;;
9769;1300;87;;;;;
9770;1100;111;;;;;
9771;900;65;;;;;
9772;800;63;;;;;
9773;900;71;;;;;
9774;1500;103;;;;;
9775;900;64;;;;;
9776;500;64;;;;;
9777;1400;105;;;;;
9778;1200;71;;;;;
9779;1100;73;;;;;
9780;1100;66;;;;;
9781;1100;79;;;;;
9782;1100;79;;;;;
9783;1000;66;;;;;
9784;1000;72;;;;;
9785;900;60;;;;;
9786;900;70;;;;;
9787;800;64;;;;;
9788;1200;69;;;;;
9789;1200;81;;;;;
9790;1700;75;;;;;
9791;900;66;;;;;
9792;1000;71;;;;;
9793;1000;71;;;;;
9794;800;72;;;;;
9795;800;52;;;;;
9796;1100;72;;;;;
9797;900;66;;;;;
9798;1700;121;;;;;
9799;1400;107;;;;;
9800;900;91;;;;;
9801;1100;87;;;;;
9802;1300;65;;;;;
9803;1400;112;;;;;
9804;1100;80;;;;;
9805;700;58;;;;;
9806;800;60;;;;;
9807;1000;70;;;;;
9808;1600;128;;;;;
9809;800;61;;;;;
9810;1600;108;;;;;
9811;1200;78;;;;;
9812;1200;75;;;;;
9813;1600;75;;;;;
9814;800;54;;;;;
9815;1000;73;;;;;
9816;1200;72;;;;;
9817;1200;68;;;;;
9818;800;60;;;;;
9819;1200;106;;;;;
9820;800;75;;;;;
9821;1100;88;;;;;
9822;1300;99;;;;;
9823;1200;88;;;;;
9824;1500;79;;;;;
9825;1000;57;;;;;
9826;1400;83;;;;;
9827;2000;71;;;;;
9828;1400;91;;;;;
9829;1200;82;;;;;
9830;1200;70;;;;;
9831;900;54;;;;;
9832;1200;76;;;;;
9833;1100;54;;;;;
9834;1200;60;;;;;
9835;1400;73;;;;;
9836;1800;90;;;;;
9837;900;74;;;;;
9838;1000;79;;;;;
9839;1200;69;;;;;
9840;1000;92;;;;;
9841;900;92;;;;;
9842;500;69;;;;;
9843;900;69;;;;;
9844;700;61;;;;;
9845;600;67;;;;;
9846;800;81;;;;;
9847;700;61;;;;;
9848;1000;82;;;;;
9849;800;86;;;;;
9850;1200;96;;;;;
9851;600;68;;;;;
9852;900;75;;;;;
9853;900;63;;;;;
9854;700;75;;;;;
9855;1100;126;;;;;
9856;800;71;;;;;
9857;700;54;;;;;
9858;700;74;;;;;
9859;800;73;;;;;
9860;700;78;;;;;
9861;900;66;;;;;
9862;800;60;;;;;
9863;1100;106;;;;;
9864;800;73;;;;;
9865;900;78;;;;;
9866;1000;116;;;;;
9867;1300;65;;;;;
9868;300;68;;;;;
9869;2000;73;;;;;
9870;1000;82;;;;;
9871;900;63;;;;;
9872;800;74;;;;;
9873;1000;64;;;;;
9874;1000;89;;;;;
9875;800;79;;;;;
9876;700;70;;;;;
9877;1100;71;;;;;
9878;600;54;;;;;
9879;700;73;;;;;
9880;700;81;;;;;
9881;900;54;;;;;
9882;700;60;;;;;
9883;1000;85;;;;;
9884;900;88;;;;;
9885;800;75;;;;;
9886;900;73;;;;;
9887;800;72;;;;;
9888;1000;62;;;;;
9889;1000;66;;;;;
9890;1200;93;;;;;
9891;800;70;;;;;
9892;1500;103;;;;;
9893;800;67;;;;;
9894;1000;83;;;;;
9895;1100;111;;;;;
9896;700;62;;;;;
9897;1200;99;;;;;
9898;800;71;;;;;
9899;1000;70;;;;;
9900;700;74;;;;;
9901;700;58;;;;;
9902;700;75;;;;;
9903;1000;72;;;;;
9904;1100;73;;;;;
9905;900;89;;;;;
9906;800;79;;;;;
9907;1200;56;;;;;
9908;800;69;;;;;
9909;800;99;;;;;
9910;800;60;;;;;
9911;1100;115;;;;;
9912;800;69;;;;;
9913;900;66;;;;;
9914;900;127;;;;;
9915;800;63;;;;;
9916;600;74;;;;;
9917;900;73;;;;;
9918;1000;125;;;;;
9919;600;69;;;;;
9920;700;67;;;;;
9921;600;72;;;;;
9922;800;67;;;;;
9923;1100;91;;;;;
9924;900;65;;;;;
9925;700;71;;;;;
9926;1000;72;;;;;
9927;800;86;;;;;
9928;800;76;;;;;
9929;1200;117;;;;;
9930;800;109;;;;;
9931;700;62;;;;;
9932;800;67;;;;;
9933;800;89;;;;;
9934;700;84;;;;;
9935;700;66;;;;;
9936;800;71;;;;;
9937;1100;74;;;;;
9938;1000;107;;;;;
9939;900;67;;;;;
9940;600;54;;;;;
9941;900;72;;;;;
9942;600;59;;;;;
9943;600;72;;;;;
9944;700;61;;;;;
9945;600;68;;;;;
9946;800;76;;;;;
9947;900;84;;;;;
9948;800;59;;;;;
9949;800;74;;;;;
9950;900;73;;;;;
9951;700;58;;;;;
9952;700;64;;;;;
9953;800;68;;;;;
9954;900;67;;;;;
9955;700;62;;;;;
9956;500;67;;;;;
9957;700;50;;;;;
9958;1000;65;;;;;
9959;900;81;;;;;
9960;900;73;;;;;
9961;700;73;;;;;
9962;700;84;;;;;
9963;800;70;;;;;
9964;1200;119;;;;;
9965;700;58;;;;;
9966;600;70;;;;;
9967;900;71;;;;;
9968;1800;76;;;;;
9969;1100;58;;;;;
9970;600;58;;;;;
9971;700;83;;;;;
9972;600;65;;;;;
9973;1100;120;;;;;
9974;800;60;;;;;
9975;1000;130;;;;;
9976;1100;92;;;;;
9977;1100;69;;;;;
9978;700;71;;;;;
9979;700;60;;;;;
9980;900;64;;;;;
9981;800;65;;;;;
9982;800;76;;;;;
9983;700;81;;;;;
9984;1000;74;;;;;
9985;700;70;;;;;
9986;600;60;;;;;
9987;900;84;;;;;
9988;1000;65;;;;;
9989;900;70;;;;;
9990;700;68;;;;;
9991;1100;133;;;;;
9992;600;79;;;;;
9993;800;77;;;;;
9994;900;76;;;;;
9995;1100;106;;;;;
9996;700;64;;;;;
9997;1000;74;;;;;
9998;400;63;;;;;
9999;900;78;;;;;
10000;1300;99;;;;;
;;;302;4800;13;;
;;;2764;1600;14;;
;;;8436;1600;15;;
;;;8249;1300;16;;
;;;9634;1300;14;;
;;;4556;1000;13;;
;;;4212;1400;14;;
;;;7243;1300;15;;
;;;9784;1500;15;;
;;;8651;2700;13;;
;;;1559;1000;11;;
;;;8069;1200;12;;
;;;7534;1300;14;;
;;;7995;1500;16;;
;;;2750;1100;11;;
;;;8984;1100;14;;
;;;6897;900;13;;
;;;7044;1200;16;;
;;;3417;1000;12;;
;;;4160;6000;16;;
;;;4525;1200;15;;
;;;5146;1400;15;;
;;;4658;1300;14;;
;;;591;1300;14;;
;;;4095;1600;16;;
;;;87;1400;11;;
;;;7507;1300;14;;
;;;6473;1700;16;;
;;;379;800;9;;
;;;4330;1500;15;;
;;;5656;1000;11;;
;;;3372;1000;12;;
;;;4937;1400;15;;
;;;9803;2800;15;;
;;;3983;1400;15;;
;;;1993;1000;12;;
;;;1002;1300;14;;
;;;5545;1500;15;;
;;;7740;800;11;;
;;;5523;1300;14;;
;;;8057;1400;13;;
;;;7603;1600;16;;
;;;9321;11200;13;;
;;;6627;800;13;;
;;;4221;600;11;;
;;;6127;700;12;;
;;;5355;900;16;;
;;;8902;1100;16;;
;;;1051;400;12;;
;;;1178;600;14;;
;;;5343;800;15;;
;;;5556;600;15;;
;;;9368;600;11;;
;;;6621;800;12;;
;;;3971;1100;16;;
;;;7501;900;16;;
;;;4940;900;15;;
;;;1688;1200;15;;
;;;6866;1100;18;;
;;;2769;700;14;;
;;;8001;800;14;;
;;;8365;900;15;;
;;;9895;800;15;;
;;;3612;400;11;;
;;;9691;1100;13;;
;;;6700;500;12;;
;;;819;900;13;;
;;;5213;900;11;;
;;;3858;900;16;;
;;;8519;900;16;;
;;;8201;1100;16;;
;;;8370;1500;15;;
;;;2330;800;14;;
;;;9953;800;14;;
;;;4086;1000;14;;
;;;434;1200;16;;
;;;4212;700;14;;
;;;7736;900;16;;
;;;3822;600;16;;
;;;2742;800;14;;
;;;4653;900;15;;
;;;4923;600;12;;
;;;3601;800;16;;
;;;853;600;10;;
;;;660;400;10;;
;;;7945;900;14;;
;;;8365;700;15;;
;;;5114;600;15;;
;;;8025;800;17;;
;;;4105;1000;14;;
;;;7885;800;14;;
;;;4292;800;12;;
;;;1233;800;13;;
;;;9136;1400;17;;
;;;8639;1200;15;;
;;;4138;1000;16;;
;;;6406;800;14;;
;;;7090;500;13;;
;;;4980;800;15;;
;;;5209;900;14;;
;;;;;;26800;270
;;;;;;11600;291
;;;;;;11100;262
;;;;;;10200;324
;;;;;;9200;264
;;;;;;8400;276
;;;;;;8200;293
;;;;;;9700;283
;;;;;;17200;284
;;;;;;8600;277
;;;;;;7300;215
;;;;;;9400;293
;;;;;;8600;302
;;;;;;9000;303
;;;;;;9200;260
;;;;;;11900;260
;;;;;;8200;196
;;;;;;9400;281
;;;;;;9600;290
;;;;;;9600;318
;;;;;;8700;263
;;;;;;9300;288
;;;;;;8100;246
;;;;;;8000;260
;;;;;;9600;285
;;;;;;10000;286
;;;;;;8600;261
;;;;;;9300;255
;;;;;;10300;278
;;;;;;8400;275
;;;;;;7800;205
;;;;;;7500;249
;;;;;;9300;245
;;;;;;8900;282
;;;;;;8500;269
;;;;;;7900;259
;;;;;;8600;243
;;;;;;8200;282
;;;;;;7800;292
;;;;;;8500;264
;;;;;;7600;259
;;;;;;9000;264
;;;;;;9500;290
;;;;;;8000;290
;;;;;;8800;268
;;;;;;8700;303
;;;;;;8500;290
;;;;;;8500;240
;;;;;;8300;265
;;;;;;8600;279
;;;;;;10300;284
;;;;;;10100;283
;;;;;;9200;297
;;;;;;8400;292
;;;;;;8900;300
;;;;;;8300;229
;;;;;;9200;260
;;;;;;8700;242
;;;;;;8000;241
;;;;;;9900;295
;;;;;;7200;267
;;;;;;19000;246
;;;;;;6600;303
;;;;;;6700;268
;;;;;;7800;288
;;;;;;7500;246
;;;;;;6800;236
;;;;;;6600;273
;;;;;;6300;281
;;;;;;5700;241
;;;;;;4400;265
;;;;;;6800;264
;;;;;;6700;273
;;;;;;6800;248
;;;;;;6400;239
;;;;;;7600;264
;;;;;;7600;210
;;;;;;7500;265
;;;;;;7500;322
;;;;;;7800;245
;;;;;;6100;240
;;;;;;6700;284
;;;;;;8100;263
;;;;;;6800;312
;;;;;;7400;273
;;;;;;6600;264
;;;;;;6500;262
;;;;;;7100;248
;;;;;;8300;335
;;;;;;7100;315
;;;;;;7000;267
;;;;;;6000;265
;;;;;;6600;292
;;;;;;6300;271
;;;;;;6900;263
;;;;;;7800;296
;;;;;;5300;232
;;;;;;6600;289
;;;;;;6300;251
;;;;;;6100;265
;;;;;;6200;291
;;;;;;6000;253
;;;;;;6300;262
;;;;;;7300;259
;;;;;;6700;301
;;;;;;6100;276
;;;;;;6600;281
;;;;;;6900;279
;;;;;;7000;270
;;;;;;6300;274
;;;;;;5600;251
;;;;;;9000;315
;;;;;;6600;249
;;;;;;6000;238
;;;;;;8000;325
;;;;;;6400;292
;;;;;;6300;275
;;;;;;5300;230
;;;;;;6800;282
;;;;;;8400;312
;;;;;;9100;312
;;;;;;5900;224
;;;;;;1200;17
;;;;;;9000;270
;;;;;;6100;255
;;;;;;6400;277
;;;;;;6200;257
;;;;;;6800;239
;;;;;;6700;279
;;;;;;7300;290
;;;;;;6500;282
;;;;;;6700;258
;;;;;;6300;291
;;;;;;6600;260
;;;;;;5900;264
;;;;;;5600;256
;;;;;;6200;248
;;;;;;7300;238
;;;;;;6400;240
;;;;;;7000;261
;;;;;;5900;246
;;;;;;6300;217
;;;;;;7600;258
;;;;;;5300;239
;;;;;;7100;276
;;;;;;7800;288
;;;;;;6700;254
;;;;;;25700;274
;;;;;;12000;251
;;;;;;5600;314
;;;;;;4000;258
;;;;;;4500;274
;;;;;;600;17
;;;;;;4500;267
;;;;;;4600;264
;;;;;;4300;202
;;;;;;4100;290
;;;;;;4200;288
;;;;;;4300;263
;;;;;;4500;263
;;;;;;4800;297
;;;;;;5600;302
;;;;;;5100;295
;;;;;;4300;216
;;;;;;3800;261
;;;;;;5300;259
;;;;;;4200;289
;;;;;;5600;284
;;;;;;4200;263
;;;;;;3800;240
;;;;;;4700;268
;;;;;;4900;247
;;;;;;5200;303
;;;;;;4000;248
;;;;;;4200;234
;;;;;;4100;277
;;;;;;3900;279
;;;;;;4200;286
;;;;;;3300;205
;;;;;;16000;290
;;;;;;3700;225
;;;;;;3500;242
;;;;;;3200;248
;;;;;;4800;282
;;;;;;4300;291
;;;;;;7600;257
;;;;;;5000;283
;;;;;;3800;267
;;;;;;4100;236
;;;;;;3500;281
;;;;;;4000;237
;;;;;;4000;266
;;;;;;3300;265
;;;;;;3500;273
;;;;;;4700;304
;;;;;;3800;242
;;;;;;3300;269
;;;;;;4000;266
;;;;;;2900;252
;;;;;;4600;310
;;;;;;4300;249
;;;;;;4100;289
;;;;;;3600;281
;;;;;;3800;301
;;;;;;3600;279
;;;;;;4100;239
;;;;;;3100;271
;;;;;;4300;259
;;;;;;4300;298
;;;;;;4000;256
;;;;;;3900;291
;;;;;;3700;247
;;;;;;4400;300
;;;;;;2900;238
;;;;;;3400;212
;;;;;;4500;282
;;;;;;3400;283
;;;;;;3800;246
;;;;;;4200;310
;;;;;;3800;268
;;;;;;3800;270
;;;;;;4100;263
;;;;;;4900;305
;;;;;;4600;272
;;;;;;3200;235
;;;;;;4200;267
;;;;;;5200;252
;;;;;;4400;242
;;;;;;5000;311
;;;;;;4500;261
;;;;;;17300;278
;;;;;;4000;258
;;;;;;4000;302
;;;;;;3700;298
;;;;;;3000;270
;;;;;;3200;220
;;;;;;4100;235
;;;;;;3500;256
;;;;;;3800;263
;;;;;;3800;279
;;;;;;3400;237
;;;;;;3000;241
;;;;;;3700;269
;;;;;;3300;264
;;;;;;3600;227
;;;;;;3900;309
;;;;;;800;16
;;;;;;3200;282
;;;;;;3300;250
;;;;;;2400;266
;;;;;;3400;250
;;;;;;2900;243
;;;;;;2900;264
;;;;;;3600;285
;;;;;;3400;250
;;;;;;6100;278
;;;;;;3100;252
;;;;;;800;18
;;;;;;4100;279
;;;;;;4400;283
;;;;;;4300;253
;;;;;;3700;276
;;;;;;3600;314
;;;;;;3300;291
;;;;;;7100;282
;;;;;;4500;311
;;;;;;3900;315
;;;;;;3900;248
;;;;;;4700;271
;;;;;;3300;294
;;;;;;3400;244
;;;;;;3100;276
;;;;;;5200;214
;;;;;;11400;299
;;;;;;3900;271
;;;;;;3700;278
;;;;;;4100;312
;;;;;;4100;338
;;;;;;4400;249
;;;;;;7100;267
;;;;;;4000;242
;;;;;;3900;276
;;;;;;3700;261
;;;;;;2700;287
;;;;;;2800;309
;;;;;;2700;290
;;;;;;3000;272
;;;;;;3700;292
;;;;;;3500;249
;;;;;;3500;269
;;;;;;3400;262
;;;;;;2600;279
;;;;;;2700;239
;;;;;;2600;261
;;;;;;3400;251
;;;;;;3000;270
;;;;;;2400;267
;;;;;;2100;227
;;;;;;3100;277
;;;;;;2700;244
;;;;;;3300;227
;;;;;;2100;241
;;;;;;2100;282
;;;;;;3100;251
;;;;;;3800;257
;;;;;;3100;279
;;;;;;3700;301
;;;;;;3300;292
;;;;;;3200;295
;;;;;;3100;268
;;;;;;3500;255
;;;;;;3600;310
;;;;;;3400;239
;;;;;;3000;255
;;;;;;900;17
;;;;;;700;18
;;;;;;3600;257
;;;;;;4600;274
;;;;;;2100;247
;;;;;;2900;226
;;;;;;3300;268
;;;;;;3700;330
;;;;;;3400;278
;;;;;;3400;220
;;;;;;3700;243
;;;;;;3000;247
;;;;;;4000;291
;;;;;;2900;248
;;;;;;3700;270
;;;;;;3800;283
;;;;;;4300;276
;;;;;;4200;253
;;;;;;3800;283
;;;;;;3700;264
;;;;;;4000;251
;;;;;;3200;209
;;;;;;3600;338
;;;;;;3400;304
;;;;;;3100;290
;;;;;;3800;249
;;;;;;3200;215
;;;;;;3700;268
;;;;;;3000;249
;;;;;;2600;280
;;;;;;11300;246
;;;;;;3400;252
;;;;;;3700;316
;;;;;;3200;224
;;;;;;3100;268
;;;;;;3000;295
;;;;;;3100;243
;;;;;;3800;276
;;;;;;3800;244
;;;;;;3500;265
;;;;;;2700;291
;;;;;;3000;241
;;;;;;3600;259
;;;;;;3500;265
;;;;;;900;19
;;;;;;4000;288
;;;;;;3800;307
;;;;;;3300;220
;;;;;;3700;248
;;;;;;3500;269
;;;;;;2600;285
;;;;;;3600;304
;;;;;;3000;256
;;;;;;2500;256
;;;;;;5400;283
;;;;;;4500;271
;;;;;;6900;276
;;;;;;2100;253
;;;;;;3300;263
;;;;;;2500;253
;;;;;;2800;205
;;;;;;2800;273
;;;;;;2800;276
;;;;;;3500;259
;;;;;;3300;266
;;;;;;3400;271
;;;;;;3200;280
;;;;;;2900;271
;;;;;;2400;239
;;;;;;2400;241
;;;;;;2900;287
;;;;;;3800;287
;;;;;;2300;249
;;;;;;3400;226
;;;;;;2200;242
;;;;;;3000;274
;;;;;;3100;221
;;;;;;3500;299
;;;;;;2900;277
;;;;;;4800;324
;;;;;;2500;219
;;;;;;3500;273
;;;;;;3500;293
;;;;;;4300;284
;;;;;;3500;251
;;;;;;2600;263
;;;;;;3700;283
;;;;;;3300;279
;;;;;;2700;257
;;;;;;3500;270
;;;;;;3900;300
;;;;;;5800;260
;;;;;;3500;260
;;;;;;3100;262
;;;;;;700;16
;;;;;;2600;283
;;;;;;3300;261
;;;;;;4000;282
;;;;;;3300;236
;;;;;;3800;242
;;;;;;3500;279
;;;;;;3000;269
;;;;;;3100;253
;;;;;;3700;303
;;;;;;3000;275
;;;;;;3200;278
;;;;;;800;16
;;;;;;2900;244
;;;;;;3500;260
;;;;;;2900;326
;;;;;;3200;315
;;;;;;3000;263
;;;;;;2500;266
;;;;;;4100;270
;;;;;;3500;262
;;;;;;2900;246
;;;;;;3400;260
;;;;;;2600;248
;;;;;;3500;257
;;;;;;4300;288
;;;;;;3700;271
;;;;;;3200;276
;;;;;;3400;265
;;;;;;3100;264
;;;;;;3700;295
;;;;;;3500;243
;;;;;;3700;269
;;;;;;3200;287
;;;;;;3000;271
;;;;;;3800;249
;;;;;;2600;196
;;;;;;3200;306
;;;;;;3200;278
;;;;;;3300;286
;;;;;;3200;268
;;;;;;2800;261
